Date,AveragePrice,region
14-02-16,1.66,NorthernNewEngland
07-02-16,1.67,NorthernNewEngland
31-01-16,1.65,NorthernNewEngland
24-01-16,1.67,NorthernNewEngland
17-01-16,1.55,NorthernNewEngland
10-01-16,1.66,NorthernNewEngland
03-01-16,1.63,NorthernNewEngland
25-12-16,1.27,Orlando
18-12-16,1.26,Orlando
11-12-16,1.4,Orlando
04-12-16,1.46,Orlando
27-11-16,1.47,Orlando
20-11-16,1.53,Orlando
13-11-16,1.53,Orlando
06-11-16,1.56,Orlando
30-10-16,1.56,Orlando
23-10-16,1.5,Orlando
16-10-16,1.44,Orlando
09-10-16,2,Orlando
02-10-16,2.3,Orlando
25-09-16,2.03,Orlando
18-09-16,1.4,Orlando
11-09-16,1.47,Orlando
04-09-16,1.85,Orlando
28-08-16,1.8,Orlando
21-08-16,1.85,Orlando
14-08-16,1.88,Orlando
07-08-16,1.9,Orlando
31-07-16,1.84,Orlando
24-07-16,1.81,Orlando
17-07-16,1.9,Orlando
10-07-16,1.53,Orlando
03-07-16,1.32,Orlando
26-06-16,1.64,Orlando
19-06-16,1.51,Orlando
12-06-16,1.58,Orlando
05-06-16,1.51,Orlando
29-05-16,1.47,Orlando
22-05-16,1.59,Orlando
15-05-16,1.64,Orlando
08-05-16,1.68,Orlando
01-05-16,1.6,Orlando
24-04-16,1.61,Orlando
17-04-16,1.64,Orlando
10-04-16,1.51,Orlando
03-04-16,1.56,Orlando
27-03-16,1.6,Orlando
20-03-16,1.57,Orlando
13-03-16,1.52,Orlando
06-03-16,1.74,Orlando
28-02-16,1.78,Orlando
21-02-16,1.67,Orlando
14-02-16,1.69,Orlando
07-02-16,1.7,Orlando
31-01-16,1.76,Orlando
24-01-16,1.59,Orlando
17-01-16,1.77,Orlando
10-01-16,1.75,Orlando
03-01-16,1.33,Orlando
25-12-16,1.9,Philadelphia
18-12-16,1.87,Philadelphia
11-12-16,2.04,Philadelphia
04-12-16,2.01,Philadelphia
27-11-16,2.18,Philadelphia
20-11-16,1.9,Philadelphia
13-11-16,2.45,Philadelphia
06-11-16,2.32,Philadelphia
30-10-16,2.39,Philadelphia
23-10-16,2.06,Philadelphia
16-10-16,2.26,Philadelphia
09-10-16,2.17,Philadelphia
02-10-16,2.23,Philadelphia
25-09-16,2.24,Philadelphia
18-09-16,2.18,Philadelphia
11-09-16,2.08,Philadelphia
04-09-16,2.04,Philadelphia
28-08-16,2.06,Philadelphia
21-08-16,1.87,Philadelphia
14-08-16,2.06,Philadelphia
07-08-16,2.04,Philadelphia
31-07-16,2.2,Philadelphia
24-07-16,2.07,Philadelphia
17-07-16,2.16,Philadelphia
10-07-16,2.15,Philadelphia
03-07-16,2.16,Philadelphia
26-06-16,2.16,Philadelphia
19-06-16,2.19,Philadelphia
12-06-16,1.85,Philadelphia
05-06-16,1.91,Philadelphia
29-05-16,2.07,Philadelphia
22-05-16,1.97,Philadelphia
15-05-16,1.98,Philadelphia
08-05-16,1.86,Philadelphia
01-05-16,1.87,Philadelphia
24-04-16,1.9,Philadelphia
17-04-16,1.89,Philadelphia
10-04-16,1.95,Philadelphia
03-04-16,1.81,Philadelphia
27-03-16,1.95,Philadelphia
20-03-16,1.75,Philadelphia
13-03-16,1.59,Philadelphia
06-03-16,1.53,Philadelphia
28-02-16,1.62,Philadelphia
21-02-16,1.79,Philadelphia
14-02-16,2.07,Philadelphia
07-02-16,1.86,Philadelphia
31-01-16,1.53,Philadelphia
24-01-16,1.81,Philadelphia
17-01-16,1.68,Philadelphia
10-01-16,1.37,Philadelphia
03-01-16,1.53,Philadelphia
25-12-16,1.85,PhoenixTucson
18-12-16,1.83,PhoenixTucson
11-12-16,1.83,PhoenixTucson
04-12-16,1.96,PhoenixTucson
27-11-16,2.01,PhoenixTucson
20-11-16,2.01,PhoenixTucson
13-11-16,1.86,PhoenixTucson
06-11-16,2.35,PhoenixTucson
30-10-16,2.62,PhoenixTucson
23-10-16,2.22,PhoenixTucson
16-10-16,2.04,PhoenixTucson
09-10-16,2.4,PhoenixTucson
02-10-16,2.62,PhoenixTucson
25-09-16,2.47,PhoenixTucson
18-09-16,2.13,PhoenixTucson
11-09-16,2.16,PhoenixTucson
04-09-16,2.15,PhoenixTucson
28-08-16,2.18,PhoenixTucson
21-08-16,2.08,PhoenixTucson
14-08-16,2.13,PhoenixTucson
07-08-16,2.13,PhoenixTucson
31-07-16,2.19,PhoenixTucson
24-07-16,2.08,PhoenixTucson
17-07-16,1.77,PhoenixTucson
10-07-16,1.82,PhoenixTucson
03-07-16,1.65,PhoenixTucson
26-06-16,1.66,PhoenixTucson
19-06-16,1.69,PhoenixTucson
12-06-16,1.51,PhoenixTucson
05-06-16,1.52,PhoenixTucson
29-05-16,1.47,PhoenixTucson
22-05-16,1.52,PhoenixTucson
15-05-16,1.37,PhoenixTucson
08-05-16,1.41,PhoenixTucson
01-05-16,1.3,PhoenixTucson
24-04-16,1.39,PhoenixTucson
17-04-16,1.53,PhoenixTucson
10-04-16,1.38,PhoenixTucson
03-04-16,1.25,PhoenixTucson
27-03-16,1.54,PhoenixTucson
20-03-16,1.57,PhoenixTucson
13-03-16,1.47,PhoenixTucson
06-03-16,1.48,PhoenixTucson
28-02-16,1.52,PhoenixTucson
21-02-16,1.63,PhoenixTucson
14-02-16,1.34,PhoenixTucson
07-02-16,1.6,PhoenixTucson
31-01-16,1.53,PhoenixTucson
24-01-16,1.61,PhoenixTucson
17-01-16,1.46,PhoenixTucson
10-01-16,1.35,PhoenixTucson
03-01-16,1.61,PhoenixTucson
25-12-16,1.48,Pittsburgh
18-12-16,1.48,Pittsburgh
11-12-16,1.52,Pittsburgh
04-12-16,1.53,Pittsburgh
27-11-16,1.53,Pittsburgh
20-11-16,1.53,Pittsburgh
13-11-16,1.53,Pittsburgh
06-11-16,1.53,Pittsburgh
30-10-16,1.54,Pittsburgh
23-10-16,1.52,Pittsburgh
16-10-16,1.53,Pittsburgh
09-10-16,1.51,Pittsburgh
02-10-16,1.53,Pittsburgh
25-09-16,1.53,Pittsburgh
18-09-16,1.51,Pittsburgh
11-09-16,1.49,Pittsburgh
04-09-16,1.53,Pittsburgh
28-08-16,1.52,Pittsburgh
21-08-16,1.54,Pittsburgh
14-08-16,1.54,Pittsburgh
07-08-16,1.54,Pittsburgh
31-07-16,1.49,Pittsburgh
24-07-16,1.46,Pittsburgh
17-07-16,1.44,Pittsburgh
10-07-16,1.49,Pittsburgh
03-07-16,1.47,Pittsburgh
26-06-16,1.48,Pittsburgh
19-06-16,1.43,Pittsburgh
12-06-16,1.47,Pittsburgh
05-06-16,1.49,Pittsburgh
29-05-16,1.49,Pittsburgh
22-05-16,1.42,Pittsburgh
15-05-16,1.41,Pittsburgh
08-05-16,1.31,Pittsburgh
01-05-16,1.42,Pittsburgh
24-04-16,1.48,Pittsburgh
17-04-16,1.48,Pittsburgh
10-04-16,1.35,Pittsburgh
03-04-16,1.43,Pittsburgh
27-03-16,1.18,Pittsburgh
20-03-16,1.2,Pittsburgh
13-03-16,1.15,Pittsburgh
06-03-16,1.37,Pittsburgh
28-02-16,1.54,Pittsburgh
21-02-16,1.33,Pittsburgh
14-02-16,1.38,Pittsburgh
07-02-16,1.45,Pittsburgh
31-01-16,1.3,Pittsburgh
24-01-16,1.16,Pittsburgh
17-01-16,1.45,Pittsburgh
10-01-16,1.4,Pittsburgh
03-01-16,1.44,Pittsburgh
25-12-16,1.55,Plains
18-12-16,1.6,Plains
11-12-16,1.71,Plains
04-12-16,1.7,Plains
27-11-16,1.69,Plains
20-11-16,1.63,Plains
13-11-16,1.74,Plains
06-11-16,1.76,Plains
30-10-16,1.8,Plains
23-10-16,1.55,Plains
16-10-16,1.67,Plains
09-10-16,1.55,Plains
02-10-16,1.76,Plains
25-09-16,1.87,Plains
18-09-16,1.78,Plains
11-09-16,1.86,Plains
04-09-16,1.76,Plains
28-08-16,1.67,Plains
21-08-16,1.8,Plains
14-08-16,1.82,Plains
07-08-16,1.81,Plains
31-07-16,1.72,Plains
24-07-16,1.63,Plains
17-07-16,1.76,Plains
10-07-16,1.7,Plains
03-07-16,1.63,Plains
26-06-16,1.63,Plains
19-06-16,1.63,Plains
12-06-16,1.63,Plains
05-06-16,1.68,Plains
29-05-16,1.76,Plains
22-05-16,1.63,Plains
15-05-16,1.65,Plains
08-05-16,1.58,Plains
01-05-16,1.59,Plains
24-04-16,1.29,Plains
17-04-16,1.57,Plains
10-04-16,1.36,Plains
03-04-16,1.45,Plains
27-03-16,1.45,Plains
20-03-16,1.44,Plains
13-03-16,1.54,Plains
06-03-16,1.76,Plains
28-02-16,1.39,Plains
21-02-16,1.34,Plains
14-02-16,1.68,Plains
07-02-16,1.57,Plains
31-01-16,1.55,Plains
24-01-16,1.33,Plains
17-01-16,1.47,Plains
10-01-16,1.63,Plains
03-01-16,1.5,Plains
25-12-16,0.68,Portland
18-12-16,0.99,Portland
11-12-16,1.45,Portland
04-12-16,1.46,Portland
27-11-16,1.39,Portland
20-11-16,1.41,Portland
13-11-16,2.16,Portland
06-11-16,1.79,Portland
30-10-16,2.55,Portland
23-10-16,2.1,Portland
16-10-16,1.4,Portland
09-10-16,1.39,Portland
02-10-16,1.21,Portland
25-09-16,1.57,Portland
18-09-16,1.46,Portland
11-09-16,1.22,Portland
04-09-16,1.34,Portland
28-08-16,2.06,Portland
21-08-16,1.67,Portland
14-08-16,1.74,Portland
07-08-16,1.58,Portland
31-07-16,1.64,Portland
24-07-16,2.25,Portland
17-07-16,1.86,Portland
10-07-16,1.66,Portland
03-07-16,1.33,Portland
26-06-16,1.42,Portland
19-06-16,1.23,Portland
12-06-16,1.67,Portland
05-06-16,1.66,Portland
29-05-16,1.44,Portland
22-05-16,1.22,Portland
15-05-16,1.61,Portland
08-05-16,1.19,Portland
01-05-16,1.03,Portland
24-04-16,1.39,Portland
17-04-16,1.64,Portland
10-04-16,0.96,Portland
03-04-16,1.3,Portland
27-03-16,1.33,Portland
20-03-16,0.87,Portland
13-03-16,1.13,Portland
06-03-16,1.29,Portland
28-02-16,1.89,Portland
21-02-16,1.76,Portland
14-02-16,0.9,Portland
07-02-16,1.12,Portland
31-01-16,1.35,Portland
24-01-16,1.6,Portland
17-01-16,1.22,Portland
10-01-16,1.25,Portland
03-01-16,1.44,Portland
25-12-16,1.6,RaleighGreensboro
18-12-16,1.6,RaleighGreensboro
11-12-16,1.63,RaleighGreensboro
04-12-16,2.01,RaleighGreensboro
27-11-16,2.01,RaleighGreensboro
20-11-16,1.87,RaleighGreensboro
13-11-16,1.85,RaleighGreensboro
06-11-16,1.85,RaleighGreensboro
30-10-16,1.83,RaleighGreensboro
23-10-16,1.69,RaleighGreensboro
16-10-16,1.69,RaleighGreensboro
09-10-16,1.65,RaleighGreensboro
02-10-16,1.87,RaleighGreensboro
25-09-16,1.81,RaleighGreensboro
18-09-16,1.85,RaleighGreensboro
11-09-16,1.77,RaleighGreensboro
04-09-16,1.83,RaleighGreensboro
28-08-16,1.79,RaleighGreensboro
21-08-16,1.83,RaleighGreensboro
14-08-16,1.84,RaleighGreensboro
07-08-16,1.65,RaleighGreensboro
31-07-16,1.68,RaleighGreensboro
24-07-16,1.72,RaleighGreensboro
17-07-16,1.76,RaleighGreensboro
10-07-16,1.87,RaleighGreensboro
03-07-16,1.88,RaleighGreensboro
26-06-16,1.72,RaleighGreensboro
19-06-16,1.78,RaleighGreensboro
12-06-16,1.7,RaleighGreensboro
05-06-16,1.58,RaleighGreensboro
29-05-16,1.8,RaleighGreensboro
22-05-16,1.33,RaleighGreensboro
15-05-16,1.66,RaleighGreensboro
08-05-16,1.65,RaleighGreensboro
01-05-16,1.59,RaleighGreensboro
24-04-16,1.61,RaleighGreensboro
17-04-16,1.49,RaleighGreensboro
10-04-16,1.33,RaleighGreensboro
03-04-16,1.73,RaleighGreensboro
27-03-16,1.43,RaleighGreensboro
20-03-16,1.42,RaleighGreensboro
13-03-16,1.54,RaleighGreensboro
06-03-16,1.79,RaleighGreensboro
28-02-16,1.71,RaleighGreensboro
21-02-16,1.76,RaleighGreensboro
14-02-16,1.59,RaleighGreensboro
07-02-16,1.54,RaleighGreensboro
31-01-16,1.56,RaleighGreensboro
24-01-16,1.59,RaleighGreensboro
17-01-16,1.66,RaleighGreensboro
10-01-16,1.59,RaleighGreensboro
03-01-16,1.68,RaleighGreensboro
25-12-16,1.66,RichmondNorfolk
18-12-16,1.61,RichmondNorfolk
11-12-16,1.58,RichmondNorfolk
04-12-16,1.3,RichmondNorfolk
27-11-16,1.27,RichmondNorfolk
20-11-16,1.1,RichmondNorfolk
13-11-16,1.61,RichmondNorfolk
06-11-16,1.16,RichmondNorfolk
30-10-16,1.76,RichmondNorfolk
23-10-16,1.16,RichmondNorfolk
16-10-16,1.39,RichmondNorfolk
09-10-16,1.25,RichmondNorfolk
02-10-16,1.79,RichmondNorfolk
25-09-16,1.54,RichmondNorfolk
18-09-16,1.52,RichmondNorfolk
11-09-16,1.24,RichmondNorfolk
04-09-16,1.29,RichmondNorfolk
28-08-16,1.32,RichmondNorfolk
21-08-16,1.56,RichmondNorfolk
14-08-16,1.43,RichmondNorfolk
07-08-16,1.33,RichmondNorfolk
31-07-16,1.39,RichmondNorfolk
24-07-16,1.44,RichmondNorfolk
17-07-16,1.5,RichmondNorfolk
10-07-16,1.41,RichmondNorfolk
03-07-16,1.44,RichmondNorfolk
26-06-16,1.19,RichmondNorfolk
19-06-16,1.2,RichmondNorfolk
12-06-16,1.16,RichmondNorfolk
05-06-16,0.95,RichmondNorfolk
29-05-16,1.05,RichmondNorfolk
22-05-16,1.03,RichmondNorfolk
15-05-16,1.37,RichmondNorfolk
08-05-16,1.36,RichmondNorfolk
01-05-16,1.37,RichmondNorfolk
24-04-16,1.41,RichmondNorfolk
17-04-16,1.19,RichmondNorfolk
10-04-16,0.93,RichmondNorfolk
03-04-16,1.35,RichmondNorfolk
27-03-16,1.14,RichmondNorfolk
20-03-16,1,RichmondNorfolk
13-03-16,1.23,RichmondNorfolk
06-03-16,1.54,RichmondNorfolk
28-02-16,1.41,RichmondNorfolk
21-02-16,1.48,RichmondNorfolk
14-02-16,1.29,RichmondNorfolk
07-02-16,1.34,RichmondNorfolk
31-01-16,1.35,RichmondNorfolk
24-01-16,1.45,RichmondNorfolk
17-01-16,1.4,RichmondNorfolk
10-01-16,1.35,RichmondNorfolk
03-01-16,1.45,RichmondNorfolk
25-12-16,1.68,Roanoke
18-12-16,1.5,Roanoke
11-12-16,1.39,Roanoke
04-12-16,1.16,Roanoke
27-11-16,1.1,Roanoke
20-11-16,0.98,Roanoke
13-11-16,1.17,Roanoke
06-11-16,0.96,Roanoke
30-10-16,1.77,Roanoke
23-10-16,0.97,Roanoke
16-10-16,1.15,Roanoke
09-10-16,1.02,Roanoke
02-10-16,1.69,Roanoke
25-09-16,1.34,Roanoke
18-09-16,1.52,Roanoke
11-09-16,1.08,Roanoke
04-09-16,1.15,Roanoke
28-08-16,1.05,Roanoke
21-08-16,1.41,Roanoke
14-08-16,1.26,Roanoke
07-08-16,1.19,Roanoke
31-07-16,1.2,Roanoke
24-07-16,1.51,Roanoke
17-07-16,1.49,Roanoke
10-07-16,1.33,Roanoke
03-07-16,1.52,Roanoke
26-06-16,1.19,Roanoke
19-06-16,1.18,Roanoke
12-06-16,1.21,Roanoke
05-06-16,0.89,Roanoke
29-05-16,0.96,Roanoke
22-05-16,0.79,Roanoke
15-05-16,1.35,Roanoke
08-05-16,1.36,Roanoke
01-05-16,1.35,Roanoke
24-04-16,1.4,Roanoke
17-04-16,1.06,Roanoke
10-04-16,0.81,Roanoke
03-04-16,1.31,Roanoke
27-03-16,0.99,Roanoke
20-03-16,0.94,Roanoke
13-03-16,1.22,Roanoke
06-03-16,1.55,Roanoke
28-02-16,1.29,Roanoke
21-02-16,1.38,Roanoke
14-02-16,1.21,Roanoke
07-02-16,1.29,Roanoke
31-01-16,1.33,Roanoke
24-01-16,1.55,Roanoke
17-01-16,1.37,Roanoke
10-01-16,1.28,Roanoke
03-01-16,1.24,Roanoke
25-12-16,2.41,Sacramento
18-12-16,2.36,Sacramento
11-12-16,2.46,Sacramento
04-12-16,2.52,Sacramento
27-11-16,2.61,Sacramento
20-11-16,2.54,Sacramento
13-11-16,2.65,Sacramento
06-11-16,2.82,Sacramento
30-10-16,2.44,Sacramento
23-10-16,2.23,Sacramento
16-10-16,2.13,Sacramento
09-10-16,2.39,Sacramento
02-10-16,2.33,Sacramento
25-09-16,2.18,Sacramento
18-09-16,2.17,Sacramento
11-09-16,2.19,Sacramento
04-09-16,2.19,Sacramento
28-08-16,2.23,Sacramento
21-08-16,2.19,Sacramento
14-08-16,1.96,Sacramento
07-08-16,2.2,Sacramento
31-07-16,2.19,Sacramento
24-07-16,2.15,Sacramento
17-07-16,2.14,Sacramento
10-07-16,2.13,Sacramento
03-07-16,2.13,Sacramento
26-06-16,1.79,Sacramento
19-06-16,2.13,Sacramento
12-06-16,2.11,Sacramento
05-06-16,2.08,Sacramento
29-05-16,1.99,Sacramento
22-05-16,2.01,Sacramento
15-05-16,1.72,Sacramento
08-05-16,1.4,Sacramento
01-05-16,1.41,Sacramento
24-04-16,2.01,Sacramento
17-04-16,1.95,Sacramento
10-04-16,2.05,Sacramento
03-04-16,2.03,Sacramento
27-03-16,2.07,Sacramento
20-03-16,1.96,Sacramento
13-03-16,2.04,Sacramento
06-03-16,1.88,Sacramento
28-02-16,2.01,Sacramento
21-02-16,2.04,Sacramento
14-02-16,1.98,Sacramento
07-02-16,1.72,Sacramento
31-01-16,1.73,Sacramento
24-01-16,1.73,Sacramento
17-01-16,1.72,Sacramento
10-01-16,1.68,Sacramento
03-01-16,1.68,Sacramento
25-12-16,1.43,SanDiego
18-12-16,1.63,SanDiego
11-12-16,1.49,SanDiego
04-12-16,2.06,SanDiego
27-11-16,2.12,SanDiego
20-11-16,2.22,SanDiego
13-11-16,2.1,SanDiego
06-11-16,2.51,SanDiego
30-10-16,2.74,SanDiego
23-10-16,2.73,SanDiego
16-10-16,2.28,SanDiego
09-10-16,2.22,SanDiego
02-10-16,1.99,SanDiego
25-09-16,2.35,SanDiego
18-09-16,2.15,SanDiego
11-09-16,1.59,SanDiego
04-09-16,1.79,SanDiego
28-08-16,1.89,SanDiego
21-08-16,1.92,SanDiego
14-08-16,1.91,SanDiego
07-08-16,1.48,SanDiego
31-07-16,1.97,SanDiego
24-07-16,1.69,SanDiego
17-07-16,1.91,SanDiego
10-07-16,1.43,SanDiego
03-07-16,1.49,SanDiego
26-06-16,1.52,SanDiego
19-06-16,1.46,SanDiego
12-06-16,1.45,SanDiego
05-06-16,1.52,SanDiego
29-05-16,1.44,SanDiego
22-05-16,1.15,SanDiego
15-05-16,1.53,SanDiego
08-05-16,1.37,SanDiego
01-05-16,1.37,SanDiego
24-04-16,1.22,SanDiego
17-04-16,1.29,SanDiego
10-04-16,1.23,SanDiego
03-04-16,1.25,SanDiego
27-03-16,1.35,SanDiego
20-03-16,1.4,SanDiego
13-03-16,1.38,SanDiego
06-03-16,1.21,SanDiego
28-02-16,1.12,SanDiego
21-02-16,1.25,SanDiego
14-02-16,1.42,SanDiego
07-02-16,1.32,SanDiego
31-01-16,1.4,SanDiego
24-01-16,1.31,SanDiego
17-01-16,1.46,SanDiego
10-01-16,1.32,SanDiego
03-01-16,1.41,SanDiego
25-12-16,2.56,SanFrancisco
18-12-16,2.57,SanFrancisco
11-12-16,2.67,SanFrancisco
04-12-16,2.67,SanFrancisco
27-11-16,2.88,SanFrancisco
20-11-16,2.94,SanFrancisco
13-11-16,2.99,SanFrancisco
06-11-16,3.12,SanFrancisco
30-10-16,3.25,SanFrancisco
23-10-16,2.93,SanFrancisco
16-10-16,2.34,SanFrancisco
09-10-16,2.72,SanFrancisco
02-10-16,2.64,SanFrancisco
25-09-16,2.35,SanFrancisco
18-09-16,2.39,SanFrancisco
11-09-16,2.37,SanFrancisco
04-09-16,2.38,SanFrancisco
28-08-16,2.38,SanFrancisco
21-08-16,2.37,SanFrancisco
14-08-16,2.02,SanFrancisco
07-08-16,2.33,SanFrancisco
31-07-16,2.29,SanFrancisco
24-07-16,2.37,SanFrancisco
17-07-16,2.3,SanFrancisco
10-07-16,2.32,SanFrancisco
03-07-16,2.31,SanFrancisco
26-06-16,2.21,SanFrancisco
19-06-16,2.31,SanFrancisco
12-06-16,2.25,SanFrancisco
05-06-16,2.3,SanFrancisco
29-05-16,2.34,SanFrancisco
22-05-16,2.34,SanFrancisco
15-05-16,2.27,SanFrancisco
08-05-16,1.32,SanFrancisco
01-05-16,1.33,SanFrancisco
24-04-16,2.21,SanFrancisco
17-04-16,2.33,SanFrancisco
10-04-16,2.33,SanFrancisco
03-04-16,2.3,SanFrancisco
27-03-16,2.23,SanFrancisco
20-03-16,2.33,SanFrancisco
13-03-16,2.27,SanFrancisco
06-03-16,2.31,SanFrancisco
28-02-16,2.29,SanFrancisco
21-02-16,2.38,SanFrancisco
14-02-16,2.37,SanFrancisco
07-02-16,1.93,SanFrancisco
31-01-16,2.3,SanFrancisco
24-01-16,1.89,SanFrancisco
17-01-16,1.95,SanFrancisco
10-01-16,1.93,SanFrancisco
03-01-16,1.93,SanFrancisco
25-12-16,0.81,Seattle
18-12-16,1.08,Seattle
11-12-16,1.54,Seattle
04-12-16,1.45,Seattle
27-11-16,1.53,Seattle
20-11-16,1.59,Seattle
13-11-16,2.28,Seattle
06-11-16,1.69,Seattle
30-10-16,2.73,Seattle
23-10-16,2.24,Seattle
16-10-16,1.59,Seattle
09-10-16,1.73,Seattle
02-10-16,1.45,Seattle
25-09-16,1.69,Seattle
18-09-16,1.59,Seattle
11-09-16,1.39,Seattle
04-09-16,2.09,Seattle
28-08-16,2.24,Seattle
21-08-16,1.83,Seattle
14-08-16,2.19,Seattle
07-08-16,1.81,Seattle
31-07-16,1.34,Seattle
24-07-16,1.95,Seattle
17-07-16,2.11,Seattle
10-07-16,1.8,Seattle
03-07-16,1.65,Seattle
26-06-16,1.74,Seattle
19-06-16,1.75,Seattle
12-06-16,1.87,Seattle
05-06-16,1.76,Seattle
29-05-16,1.62,Seattle
22-05-16,1.55,Seattle
15-05-16,1.71,Seattle
08-05-16,1.2,Seattle
01-05-16,1.25,Seattle
24-04-16,1.31,Seattle
17-04-16,1.51,Seattle
10-04-16,0.89,Seattle
03-04-16,1.27,Seattle
27-03-16,1.55,Seattle
20-03-16,0.98,Seattle
13-03-16,1.18,Seattle
06-03-16,1.22,Seattle
28-02-16,1.46,Seattle
21-02-16,1.41,Seattle
14-02-16,0.98,Seattle
07-02-16,1.26,Seattle
31-01-16,1.36,Seattle
24-01-16,1.47,Seattle
17-01-16,1.26,Seattle
10-01-16,1.29,Seattle
03-01-16,1.58,Seattle
25-12-16,1.59,SouthCarolina
18-12-16,1.5,SouthCarolina
11-12-16,1.49,SouthCarolina
04-12-16,1.69,SouthCarolina
27-11-16,1.77,SouthCarolina
20-11-16,1.7,SouthCarolina
13-11-16,1.73,SouthCarolina
06-11-16,1.67,SouthCarolina
30-10-16,1.73,SouthCarolina
23-10-16,1.4,SouthCarolina
16-10-16,1.55,SouthCarolina
09-10-16,1.6,SouthCarolina
02-10-16,1.87,SouthCarolina
25-09-16,1.81,SouthCarolina
18-09-16,1.66,SouthCarolina
11-09-16,1.6,SouthCarolina
04-09-16,1.6,SouthCarolina
28-08-16,1.51,SouthCarolina
21-08-16,1.6,SouthCarolina
14-08-16,1.61,SouthCarolina
07-08-16,1.42,SouthCarolina
31-07-16,1.58,SouthCarolina
24-07-16,1.58,SouthCarolina
17-07-16,1.32,SouthCarolina
10-07-16,1.35,SouthCarolina
03-07-16,1.23,SouthCarolina
26-06-16,1.24,SouthCarolina
19-06-16,1.21,SouthCarolina
12-06-16,1.31,SouthCarolina
05-06-16,1.31,SouthCarolina
29-05-16,1.41,SouthCarolina
22-05-16,1.45,SouthCarolina
15-05-16,1.48,SouthCarolina
08-05-16,1.55,SouthCarolina
01-05-16,1.44,SouthCarolina
24-04-16,1.49,SouthCarolina
17-04-16,1.47,SouthCarolina
10-04-16,1.34,SouthCarolina
03-04-16,1.37,SouthCarolina
27-03-16,1.41,SouthCarolina
20-03-16,1.36,SouthCarolina
13-03-16,1.45,SouthCarolina
06-03-16,1.56,SouthCarolina
28-02-16,1.67,SouthCarolina
21-02-16,1.58,SouthCarolina
14-02-16,1.55,SouthCarolina
07-02-16,1.61,SouthCarolina
31-01-16,1.54,SouthCarolina
24-01-16,1.5,SouthCarolina
17-01-16,1.66,SouthCarolina
10-01-16,1.6,SouthCarolina
03-01-16,1.58,SouthCarolina
25-12-16,1.21,SouthCentral
18-12-16,1.1,SouthCentral
11-12-16,1.12,SouthCentral
04-12-16,1.21,SouthCentral
27-11-16,1.18,SouthCentral
20-11-16,1.22,SouthCentral
13-11-16,1.24,SouthCentral
06-11-16,1.44,SouthCentral
30-10-16,1.48,SouthCentral
23-10-16,1.41,SouthCentral
16-10-16,1.09,SouthCentral
09-10-16,1.09,SouthCentral
02-10-16,1.14,SouthCentral
25-09-16,1.15,SouthCentral
18-09-16,1.14,SouthCentral
11-09-16,1.07,SouthCentral
04-09-16,1.08,SouthCentral
28-08-16,1.04,SouthCentral
21-08-16,0.97,SouthCentral
14-08-16,0.98,SouthCentral
07-08-16,1.26,SouthCentral
31-07-16,1.22,SouthCentral
24-07-16,1.21,SouthCentral
17-07-16,1.21,SouthCentral
10-07-16,1.18,SouthCentral
03-07-16,1.13,SouthCentral
26-06-16,1.17,SouthCentral
19-06-16,1.14,SouthCentral
12-06-16,1.11,SouthCentral
05-06-16,1.1,SouthCentral
29-05-16,1.07,SouthCentral
22-05-16,1.05,SouthCentral
15-05-16,1.11,SouthCentral
08-05-16,1.07,SouthCentral
01-05-16,1.13,SouthCentral
24-04-16,1.11,SouthCentral
17-04-16,1.15,SouthCentral
10-04-16,1.21,SouthCentral
03-04-16,1.22,SouthCentral
27-03-16,1.25,SouthCentral
20-03-16,1.23,SouthCentral
13-03-16,1.24,SouthCentral
06-03-16,1.21,SouthCentral
28-02-16,1.24,SouthCentral
21-02-16,1.28,SouthCentral
14-02-16,1.31,SouthCentral
07-02-16,1.35,SouthCentral
31-01-16,1.41,SouthCentral
24-01-16,1.35,SouthCentral
17-01-16,1.33,SouthCentral
10-01-16,1.38,SouthCentral
03-01-16,1.38,SouthCentral
25-12-16,1.41,Southeast
18-12-16,1.26,Southeast
11-12-16,1.29,Southeast
04-12-16,1.44,Southeast
27-11-16,1.55,Southeast
20-11-16,1.58,Southeast
13-11-16,1.58,Southeast
06-11-16,1.62,Southeast
30-10-16,1.75,Southeast
23-10-16,1.36,Southeast
16-10-16,1.35,Southeast
09-10-16,1.44,Southeast
02-10-16,2.13,Southeast
25-09-16,1.81,Southeast
18-09-16,1.58,Southeast
11-09-16,1.5,Southeast
04-09-16,1.54,Southeast
28-08-16,1.41,Southeast
21-08-16,1.65,Southeast
14-08-16,1.63,Southeast
07-08-16,1.39,Southeast
31-07-16,1.62,Southeast
24-07-16,1.67,Southeast
17-07-16,1.45,Southeast
10-07-16,1.4,Southeast
03-07-16,1.16,Southeast
26-06-16,1.31,Southeast
19-06-16,1.22,Southeast
12-06-16,1.31,Southeast
05-06-16,1.31,Southeast
29-05-16,1.41,Southeast
22-05-16,1.44,Southeast
15-05-16,1.44,Southeast
08-05-16,1.53,Southeast
01-05-16,1.44,Southeast
24-04-16,1.47,Southeast
17-04-16,1.48,Southeast
10-04-16,1.44,Southeast
03-04-16,1.49,Southeast
27-03-16,1.48,Southeast
20-03-16,1.46,Southeast
13-03-16,1.45,Southeast
06-03-16,1.61,Southeast
28-02-16,1.66,Southeast
21-02-16,1.61,Southeast
14-02-16,1.57,Southeast
